Flight ID,Flight Number,Date,Route ID,Origin,Destination,Aircraft Type,Scheduled Departure,Actual Departure,Scheduled Arrival,Actual Arrival,Departure Delay Minutes,Flight Status,Passengers,Capacity,Load Factor,Day of Week,Month,Departure Hour,Peak Period,On-Time Flag,Route,Origin City,Origin Region,Destination City,Destination Region,Origin Airport Name,Origin Country,Destination Airport Name,Destination Country,Aircraft Name,Aircraft Age,Aircraft Category,Year,Month Number,Month Name,Year Month,Quarter,Day,Day of Week Number,Weekend Flag,Operated Flag,Cancelled Flag,On Time Flight Flag
FLT-20260623-064,AI0498,2026-06-23,49,DEL,VNS,B737-800,2026-06-23 17:50:00,2026-06-23 18:31:00,2026-06-23 20:29:00,2026-06-23 21:23:00,41.0,Operated,154,174,0.8851,Tuesday,2026-06,17,Peak,0.0,DEL-VNS,Delhi,North,Varanasi,North,Indira Gandhi International,India,Lal Bahadur Shastri International,India,Boeing 737-800,10,Narrow-body,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,0
FLT-20260623-065,AI0051,2026-06-23,5,DEL,CCU,A320-200,2026-06-23 22:50:00,2026-06-23 23:16:00,2026-06-24 01:15:00,2026-06-24 02:01:00,26.0,Operated,166,180,0.9222,Tuesday,2026-06,22,Off-Peak,0.0,DEL-CCU,Delhi,North,Kolkata,East,Indira Gandhi International,India,Netaji Subhas Chandra Bose International,India,Airbus A320-200,8,Narrow-body,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,0
FLT-20260623-066,AI0082,2026-06-23,8,DEL,PNQ,B737-800,2026-06-23 15:25:00,2026-06-23 15:33:00,2026-06-23 18:10:00,2026-06-23 18:22:00,8.0,Operated,148,174,0.8506,Tuesday,2026-06,15,Off-Peak,1.0,DEL-PNQ,Delhi,North,Pune,West,Indira Gandhi International,India,Pune International,India,Boeing 737-800,10,Narrow-body,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,1
FLT-20260623-067,AI0043,2026-06-23,4,DEL,HYD,B737-800,2026-06-23 11:30:00,2026-06-23 11:29:00,2026-06-23 14:59:00,2026-06-23 15:15:00,0.0,Operated,127,174,0.7299,Tuesday,2026-06,11,Off-Peak,1.0,DEL-HYD,Delhi,North,Hyderabad,South,Indira Gandhi International,India,Rajiv Gandhi International,India,Boeing 737-800,10,Narrow-body,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,1
FLT-20260623-068,AI0464,2026-06-23,46,PNQ,AMD,B737 MAX 8,2026-06-23 23:35:00,2026-06-23 23:42:00,2026-06-24 01:33:00,2026-06-24 01:43:00,7.0,Operated,148,189,0.7831,Tuesday,2026-06,23,Off-Peak,1.0,PNQ-AMD,Pune,West,Ahmedabad,West,Pune International,India,Sardar Vallabhbhai Patel International,India,Boeing 737 MAX 8,3,Narrow-body,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,1
FLT-20260623-069,AI0195,2026-06-23,19,BOM,JAI,B737-800,2026-06-23 12:05:00,2026-06-23 12:16:00,2026-06-23 14:43:00,2026-06-23 14:43:00,11.0,Operated,126,174,0.7241,Tuesday,2026-06,12,Off-Peak,1.0,BOM-JAI,Mumbai,West,Jaipur,North,Chhatrapati Shivaji Maharaj International,India,Jaipur International,India,Boeing 737-800,10,Narrow-body,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,1
FLT-20260623-070,AI0466,2026-06-23,46,PNQ,AMD,B737-800,2026-06-23 14:45:00,2026-06-23 14:45:00,2026-06-23 16:43:00,2026-06-23 16:43:00,0.0,Operated,118,174,0.6782,Tuesday,2026-06,14,Off-Peak,1.0,PNQ-AMD,Pune,West,Ahmedabad,West,Pune International,India,Sardar Vallabhbhai Patel International,India,Boeing 737-800,10,Narrow-body,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,1
FLT-20260623-071,AI0177,2026-06-23,17,BOM,PNQ,B737-800,2026-06-23 12:20:00,2026-06-23 12:47:00,2026-06-23 14:58:00,2026-06-23 15:24:00,27.0,Operated,124,174,0.7126,Tuesday,2026-06,12,Off-Peak,0.0,BOM-PNQ,Mumbai,West,Pune,West,Chhatrapati Shivaji Maharaj International,India,Pune International,India,Boeing 737-800,10,Narrow-body,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,0
FLT-20260623-072,AI0328,2026-06-23,32,HYD,CCU,A321neo,2026-06-23 13:25:00,2026-06-23 13:56:00,2026-06-23 15:50:00,2026-06-23 16:32:00,31.0,Operated,149,220,0.6773,Tuesday,2026-06,13,Off-Peak,0.0,HYD-CCU,Hyderabad,South,Kolkata,East,Rajiv Gandhi International,India,Netaji Subhas Chandra Bose International,India,Airbus A321neo,4,Narrow-body,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,0
FLT-20260623-073,AI0491,2026-06-23,49,DEL,VNS,A320neo,2026-06-23 23:50:00,2026-06-24 00:06:00,2026-06-24 02:43:00,2026-06-24 03:13:00,16.0,Operated,169,186,0.9086,Tuesday,2026-06,23,Off-Peak,0.0,DEL-VNS,Delhi,North,Varanasi,North,Indira Gandhi International,India,Lal Bahadur Shastri International,India,Airbus A320neo,5,Narrow-body,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,0
FLT-20260623-074,AI0042,2026-06-23,4,DEL,HYD,ATR72-600,2026-06-23 21:05:00,2026-06-23 21:16:00,2026-06-23 23:41:00,2026-06-23 23:57:00,11.0,Operated,62,72,0.8611,Tuesday,2026-06,21,Peak,1.0,DEL-HYD,Delhi,North,Hyderabad,South,Indira Gandhi International,India,Rajiv Gandhi International,India,ATR 72-600,6,Regional,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,1
FLT-20260623-075,AI0553,2026-06-23,55,BOM,NAG,B737-800,2026-06-23 06:40:00,2026-06-23 07:12:00,2026-06-23 09:40:00,2026-06-23 10:13:00,32.0,Operated,172,174,0.9885,Tuesday,2026-06,6,Off-Peak,0.0,BOM-NAG,Mumbai,West,Nagpur,Central,Chhatrapati Shivaji Maharaj International,India,Dr. Babasaheb Ambedkar International,India,Boeing 737-800,10,Narrow-body,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,0
FLT-20260623-076,AI0264,2026-06-23,26,BLR,DEL,A320neo,2026-06-23 09:35:00,2026-06-23 10:00:00,2026-06-23 12:06:00,2026-06-23 12:41:00,25.0,Operated,150,186,0.8065,Tuesday,2026-06,9,Peak,0.0,BLR-DEL,Bengaluru,South,Delhi,North,Kempegowda International,India,Indira Gandhi International,India,Airbus A320neo,5,Narrow-body,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,0
FLT-20260623-077,AI0385,2026-06-23,38,CCU,BBS,ATR72-600,2026-06-23 06:30:00,2026-06-23 06:37:00,2026-06-23 08:58:00,2026-06-23 09:08:00,7.0,Operated,63,72,0.875,Tuesday,2026-06,6,Off-Peak,1.0,CCU-BBS,Kolkata,East,Bhubaneswar,East,Netaji Subhas Chandra Bose International,India,Biju Patnaik International,India,ATR 72-600,6,Regional,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,1
FLT-20260623-078,AI0286,2026-06-23,28,MAA,COK,B737-800,2026-06-23 16:35:00,2026-06-23 16:41:00,2026-06-23 18:37:00,2026-06-23 18:45:00,6.0,Operated,152,174,0.8736,Tuesday,2026-06,16,Off-Peak,1.0,MAA-COK,Chennai,South,Kochi,South,Chennai International,India,Cochin International,India,Boeing 737-800,10,Narrow-body,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,1
FLT-20260623-079,AI0287,2026-06-23,28,MAA,COK,A321neo,2026-06-23 12:55:00,2026-06-23 13:18:00,2026-06-23 15:23:00,2026-06-23 15:48:00,23.0,Operated,215,220,0.9773,Tuesday,2026-06,12,Off-Peak,0.0,MAA-COK,Chennai,South,Kochi,South,Chennai International,India,Cochin International,India,Airbus A321neo,4,Narrow-body,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,0
FLT-20260623-080,AI0048,2026-06-23,4,DEL,HYD,B737-800,2026-06-23 23:25:00,2026-06-23 23:34:00,2026-06-24 02:00:00,2026-06-24 02:14:00,9.0,Operated,172,174,0.9885,Tuesday,2026-06,23,Off-Peak,1.0,DEL-HYD,Delhi,North,Hyderabad,South,Indira Gandhi International,India,Rajiv Gandhi International,India,Boeing 737-800,10,Narrow-body,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,1
FLT-20260623-081,AI0301,2026-06-23,30,MAA,DEL,A321neo,2026-06-23 20:50:00,2026-06-23 21:12:00,2026-06-24 00:25:00,2026-06-24 00:50:00,22.0,Operated,199,220,0.9045,Tuesday,2026-06,20,Peak,0.0,MAA-DEL,Chennai,South,Delhi,North,Chennai International,India,Indira Gandhi International,India,Airbus A321neo,4,Narrow-body,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,0
FLT-20260623-082,AI0142,2026-06-23,14,BOM,CCU,ATR72-600,2026-06-23 20:45:00,2026-06-23 20:49:00,2026-06-23 23:01:00,2026-06-23 23:01:00,4.0,Operated,54,72,0.75,Tuesday,2026-06,20,Peak,1.0,BOM-CCU,Mumbai,West,Kolkata,East,Chhatrapati Shivaji Maharaj International,India,Netaji Subhas Chandra Bose International,India,ATR 72-600,6,Regional,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,1
FLT-20260623-083,AI0043,2026-06-23,4,DEL,HYD,ATR72-600,2026-06-23 11:35:00,2026-06-23 11:48:00,2026-06-23 14:10:00,2026-06-23 14:18:00,13.0,Operated,49,72,0.6806,Tuesday,2026-06,11,Off-Peak,1.0,DEL-HYD,Delhi,North,Hyderabad,South,Indira Gandhi International,India,Rajiv Gandhi International,India,ATR 72-600,6,Regional,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,1
FLT-20260623-084,AI0344,2026-06-23,34,HYD,GOI,A320neo,2026-06-23 06:35:00,2026-06-23 06:39:00,2026-06-23 08:44:00,2026-06-23 09:01:00,4.0,Operated,129,186,0.6935,Tuesday,2026-06,6,Off-Peak,1.0,HYD-GOI,Hyderabad,South,Goa,West,Rajiv Gandhi International,India,Manohar International,India,Airbus A320neo,5,Narrow-body,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,1
FLT-20260623-085,AI0495,2026-06-23,49,DEL,VNS,A320-200,2026-06-23 23:00:00,2026-06-23 23:11:00,2026-06-24 00:56:00,2026-06-24 00:58:00,11.0,Operated,117,180,0.65,Tuesday,2026-06,23,Off-Peak,1.0,DEL-VNS,Delhi,North,Varanasi,North,Indira Gandhi International,India,Lal Bahadur Shastri International,India,Airbus A320-200,8,Narrow-body,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,1
FLT-20260623-086,AI0256,2026-06-23,25,BLR,CCU,A320-200,2026-06-23 14:25:00,2026-06-23 14:28:00,2026-06-23 17:22:00,2026-06-23 17:35:00,3.0,Operated,143,180,0.7944,Tuesday,2026-06,14,Off-Peak,1.0,BLR-CCU,Bengaluru,South,Kolkata,East,Kempegowda International,India,Netaji Subhas Chandra Bose International,India,Airbus A320-200,8,Narrow-body,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,1
FLT-20260623-087,AI0517,2026-06-23,51,DEL,PAT,A330-300,2026-06-23 19:20:00,2026-06-23 19:28:00,2026-06-23 21:40:00,2026-06-23 21:47:00,8.0,Operated,277,300,0.9233,Tuesday,2026-06,19,Peak,1.0,DEL-PAT,Delhi,North,Patna,East,Indira Gandhi International,India,Jay Prakash Narayan International,India,Airbus A330-300,12,Wide-body,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,1
FLT-20260623-088,AI0248,2026-06-23,24,BLR,PNQ,A320neo,2026-06-23 21:30:00,2026-06-23 21:53:00,2026-06-24 00:37:00,2026-06-24 00:42:00,23.0,Operated,124,186,0.6667,Tuesday,2026-06,21,Peak,0.0,BLR-PNQ,Bengaluru,South,Pune,West,Kempegowda International,India,Pune International,India,Airbus A320neo,5,Narrow-body,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,0
FLT-20260623-089,AI0411,2026-06-23,41,COK,TRV,ATR72-600,2026-06-23 19:45:00,2026-06-23 19:50:00,2026-06-23 23:08:00,2026-06-23 23:08:00,5.0,Operated,53,72,0.7361,Tuesday,2026-06,19,Peak,1.0,COK-TRV,Kochi,South,Thiruvananthapuram,South,Cochin International,India,Trivandrum International,India,ATR 72-600,6,Regional,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,1
FLT-20260623-090,AI0332,2026-06-23,33,HYD,COK,ATR72-600,2026-06-23 09:30:00,2026-06-23 09:57:00,2026-06-23 11:09:00,2026-06-23 11:42:00,27.0,Operated,58,72,0.8056,Tuesday,2026-06,9,Peak,0.0,HYD-COK,Hyderabad,South,Kochi,South,Rajiv Gandhi International,India,Cochin International,India,ATR 72-600,6,Regional,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,0
FLT-20260623-091,AI0363,2026-06-23,36,HYD,BOM,ATR72-600,2026-06-23 06:05:00,2026-06-23 06:50:00,2026-06-23 07:43:00,2026-06-23 08:22:00,45.0,Operated,58,72,0.8056,Tuesday,2026-06,6,Off-Peak,0.0,HYD-BOM,Hyderabad,South,Mumbai,West,Rajiv Gandhi International,India,Chhatrapati Shivaji Maharaj International,India,ATR 72-600,6,Regional,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,0
FLT-20260623-092,AI0464,2026-06-23,46,PNQ,AMD,B737 MAX 8,2026-06-23 18:20:00,2026-06-23 18:33:00,2026-06-23 21:38:00,2026-06-23 21:51:00,13.0,Operated,183,189,0.9683,Tuesday,2026-06,18,Peak,1.0,PNQ-AMD,Pune,West,Ahmedabad,West,Pune International,India,Sardar Vallabhbhai Patel International,India,Boeing 737 MAX 8,3,Narrow-body,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,1
FLT-20260623-093,AI0275,2026-06-23,27,MAA,HYD,ATR72-600,2026-06-23 21:30:00,2026-06-23 21:57:00,2026-06-23 23:27:00,2026-06-24 00:23:00,27.0,Operated,65,72,0.9028,Tuesday,2026-06,21,Peak,0.0,MAA-HYD,Chennai,South,Hyderabad,South,Chennai International,India,Rajiv Gandhi International,India,ATR 72-600,6,Regional,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,0
FLT-20260623-094,AI0036,2026-06-23,3,DEL,MAA,A320-200,2026-06-23 21:50:00,2026-06-23 22:16:00,2026-06-24 00:11:00,2026-06-24 00:36:00,26.0,Operated,170,180,0.9444,Tuesday,2026-06,21,Peak,0.0,DEL-MAA,Delhi,North,Chennai,South,Indira Gandhi International,India,Chennai International,India,Airbus A320-200,8,Narrow-body,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,0
FLT-20260623-095,AI0027,2026-06-23,2,DEL,BLR,E190-E2,2026-06-23 06:35:00,2026-06-23 06:52:00,2026-06-23 08:44:00,2026-06-23 08:54:00,17.0,Operated,92,114,0.807,Tuesday,2026-06,6,Off-Peak,0.0,DEL-BLR,Delhi,North,Bengaluru,South,Indira Gandhi International,India,Kempegowda International,India,Embraer E190-E2,2,Regional,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,0
FLT-20260623-096,AI0318,2026-06-23,31,MAA,BOM,A320-200,2026-06-23 13:05:00,2026-06-23 13:28:00,2026-06-23 15:19:00,2026-06-23 15:52:00,23.0,Operated,146,180,0.8111,Tuesday,2026-06,13,Off-Peak,0.0,MAA-BOM,Chennai,South,Mumbai,West,Chennai International,India,Chhatrapati Shivaji Maharaj International,India,Airbus A320-200,8,Narrow-body,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,0
FLT-20260623-097,AI0511,2026-06-23,51,DEL,PAT,E190-E2,2026-06-23 06:25:00,2026-06-23 06:37:00,2026-06-23 09:47:00,2026-06-23 10:07:00,12.0,Operated,99,114,0.8684,Tuesday,2026-06,6,Off-Peak,1.0,DEL-PAT,Delhi,North,Patna,East,Indira Gandhi International,India,Jay Prakash Narayan International,India,Embraer E190-E2,2,Regional,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,1
FLT-20260623-098,AI0152,2026-06-23,15,BOM,COK,A320neo,2026-06-23 11:00:00,2026-06-23 11:04:00,2026-06-23 14:40:00,2026-06-23 14:50:00,4.0,Operated,132,186,0.7097,Tuesday,2026-06,11,Off-Peak,1.0,BOM-COK,Mumbai,West,Kochi,South,Chhatrapati Shivaji Maharaj International,India,Cochin International,India,Airbus A320neo,5,Narrow-body,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,1
FLT-20260623-099,AI0133,2026-06-23,13,BOM,HYD,B737 MAX 8,2026-06-23 15:10:00,2026-06-23 15:21:00,2026-06-23 17:59:00,2026-06-23 18:03:00,11.0,Operated,132,189,0.6984,Tuesday,2026-06,15,Off-Peak,1.0,BOM-HYD,Mumbai,West,Hyderabad,South,Chhatrapati Shivaji Maharaj International,India,Rajiv Gandhi International,India,Boeing 737 MAX 8,3,Narrow-body,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,1
FLT-20260623-100,AI0454,2026-06-23,45,PNQ,GOI,B737 MAX 8,2026-06-23 09:20:00,2026-06-23 09:22:00,2026-06-23 11:33:00,2026-06-23 11:44:00,2.0,Operated,150,189,0.7937,Tuesday,2026-06,9,Peak,1.0,PNQ-GOI,Pune,West,Goa,West,Pune International,India,Manohar International,India,Boeing 737 MAX 8,3,Narrow-body,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,1
FLT-20260623-101,AI0075,2026-06-23,7,DEL,GOI,A320-200,2026-06-23 08:40:00,2026-06-23 08:55:00,2026-06-23 11:09:00,2026-06-23 11:43:00,15.0,Operated,145,180,0.8056,Tuesday,2026-06,8,Peak,1.0,DEL-GOI,Delhi,North,Goa,West,Indira Gandhi International,India,Manohar International,India,Airbus A320-200,8,Narrow-body,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,1
FLT-20260623-102,AI0556,2026-06-23,55,BOM,NAG,A320-200,2026-06-23 23:20:00,2026-06-23 23:36:00,2026-06-24 01:12:00,2026-06-24 01:22:00,16.0,Operated,142,180,0.7889,Tuesday,2026-06,23,Off-Peak,0.0,BOM-NAG,Mumbai,West,Nagpur,Central,Chhatrapati Shivaji Maharaj International,India,Dr. Babasaheb Ambedkar International,India,Airbus A320-200,8,Narrow-body,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,0
FLT-20260623-103,AI0407,2026-06-23,40,CCU,BOM,A321neo,2026-06-23 15:05:00,2026-06-23 15:12:00,2026-06-23 18:02:00,2026-06-23 18:10:00,7.0,Operated,143,220,0.65,Tuesday,2026-06,15,Off-Peak,1.0,CCU-BOM,Kolkata,East,Mumbai,West,Netaji Subhas Chandra Bose International,India,Chhatrapati Shivaji Maharaj International,India,Airbus A321neo,4,Narrow-body,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,1
FLT-20260623-104,AI0078,2026-06-23,7,DEL,GOI,A320neo,2026-06-23 21:40:00,2026-06-23 22:16:00,2026-06-24 00:41:00,2026-06-24 01:21:00,36.0,Operated,140,186,0.7527,Tuesday,2026-06,21,Peak,0.0,DEL-GOI,Delhi,North,Goa,West,Indira Gandhi International,India,Manohar International,India,Airbus A320neo,5,Narrow-body,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,0
FLT-20260623-105,AI0251,2026-06-23,25,BLR,CCU,ATR72-600,2026-06-23 16:35:00,2026-06-23 16:55:00,2026-06-23 19:21:00,2026-06-23 19:33:00,20.0,Operated,64,72,0.8889,Tuesday,2026-06,16,Off-Peak,0.0,BLR-CCU,Bengaluru,South,Kolkata,East,Kempegowda International,India,Netaji Subhas Chandra Bose International,India,ATR 72-600,6,Regional,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,0
FLT-20260623-106,AI0152,2026-06-23,15,BOM,COK,A320neo,2026-06-23 19:10:00,2026-06-23 19:26:00,2026-06-23 21:13:00,2026-06-23 21:41:00,16.0,Operated,129,186,0.6935,Tuesday,2026-06,19,Peak,0.0,BOM-COK,Mumbai,West,Kochi,South,Chhatrapati Shivaji Maharaj International,India,Cochin International,India,Airbus A320neo,5,Narrow-body,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,0
FLT-20260623-107,AI0163,2026-06-23,16,BOM,GOI,B737-800,2026-06-23 09:40:00,2026-06-23 09:49:00,2026-06-23 11:36:00,2026-06-23 11:41:00,9.0,Operated,141,174,0.8103,Tuesday,2026-06,9,Peak,1.0,BOM-GOI,Mumbai,West,Goa,West,Chhatrapati Shivaji Maharaj International,India,Manohar International,India,Boeing 737-800,10,Narrow-body,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,1
FLT-20260623-108,AI0084,2026-06-23,8,DEL,PNQ,A320-200,2026-06-23 21:25:00,,2026-06-24 00:30:00,,,Cancelled,0,180,0.0,Tuesday,2026-06,21,Peak,,DEL-PNQ,Delhi,North,Pune,West,Indira Gandhi International,India,Pune International,India,Airbus A320-200,8,Narrow-body,2026,6,June,2026-06,Q2,23,2,Weekday,0,1,0
FLT-20260623-109,AI0205,2026-06-23,20,BLR,MAA,ATR72-600,2026-06-23 05:35:00,2026-06-23 06:10:00,2026-06-23 08:52:00,2026-06-23 09:26:00,35.0,Operated,63,72,0.875,Tuesday,2026-06,5,Off-Peak,0.0,BLR-MAA,Bengaluru,South,Chennai,South,Kempegowda International,India,Chennai International,India,ATR 72-600,6,Regional,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,0
FLT-20260623-110,AI0336,2026-06-23,33,HYD,COK,B737-800,2026-06-23 20:45:00,2026-06-23 21:13:00,2026-06-23 23:01:00,2026-06-23 23:33:00,28.0,Operated,144,174,0.8276,Tuesday,2026-06,20,Peak,0.0,HYD-COK,Hyderabad,South,Kochi,South,Rajiv Gandhi International,India,Cochin International,India,Boeing 737-800,10,Narrow-body,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,0
FLT-20260623-111,AI0137,2026-06-23,13,BOM,HYD,A320neo,2026-06-23 19:30:00,2026-06-23 19:35:00,2026-06-23 22:31:00,2026-06-23 22:45:00,5.0,Operated,125,186,0.672,Tuesday,2026-06,19,Peak,1.0,BOM-HYD,Mumbai,West,Hyderabad,South,Chhatrapati Shivaji Maharaj International,India,Rajiv Gandhi International,India,Airbus A320neo,5,Narrow-body,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,1
FLT-20260623-112,AI0288,2026-06-23,28,MAA,COK,E190-E2,2026-06-23 17:45:00,2026-06-23 17:57:00,2026-06-23 19:44:00,2026-06-23 20:05:00,12.0,Operated,108,114,0.9474,Tuesday,2026-06,17,Peak,1.0,MAA-COK,Chennai,South,Kochi,South,Chennai International,India,Cochin International,India,Embraer E190-E2,2,Regional,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,1
FLT-20260623-113,AI0411,2026-06-23,41,COK,TRV,B737-800,2026-06-23 12:00:00,2026-06-23 12:05:00,2026-06-23 15:00:00,2026-06-23 15:08:00,5.0,Operated,152,174,0.8736,Tuesday,2026-06,12,Off-Peak,1.0,COK-TRV,Kochi,South,Thiruvananthapuram,South,Cochin International,India,Trivandrum International,India,Boeing 737-800,10,Narrow-body,2026,6,June,2026-06,Q2,23,2,Weekday,1,0,1
FLT-20260624-001,AI0021,2026-06-24,2,DEL,BLR,B737 MAX 8,2026-06-24 17:15:00,2026-06-24 17:36:00,2026-06-24 19:24:00,2026-06-24 19:46:00,21.0,Operated,146,189,0.7725,Wednesday,2026-06,17,Peak,0.0,DEL-BLR,Delhi,North,Bengaluru,South,Indira Gandhi International,India,Kempegowda International,India,Boeing 737 MAX 8,3,Narrow-body,2026,6,June,2026-06,Q2,24,3,Weekday,1,0,0
FLT-20260624-002,AI0162,2026-06-24,16,BOM,GOI,A320neo,2026-06-24 06:55:00,2026-06-24 07:06:00,2026-06-24 09:18:00,2026-06-24 09:48:00,11.0,Operated,143,186,0.7688,Wednesday,2026-06,6,Off-Peak,1.0,BOM-GOI,Mumbai,West,Goa,West,Chhatrapati Shivaji Maharaj International,India,Manohar International,India,Airbus A320neo,5,Narrow-body,2026,6,June,2026-06,Q2,24,3,Weekday,1,0,1
FLT-20260624-003,AI0353,2026-06-24,35,HYD,DEL,ATR72-600,2026-06-24 23:40:00,2026-06-24 23:47:00,2026-06-25 02:15:00,2026-06-25 02:39:00,7.0,Operated,52,72,0.7222,Wednesday,2026-06,23,Off-Peak,1.0,HYD-DEL,Hyderabad,South,Delhi,North,Rajiv Gandhi International,India,Indira Gandhi International,India,ATR 72-600,6,Regional,2026,6,June,2026-06,Q2,24,3,Weekday,1,0,1
FLT-20260624-004,AI0244,2026-06-24,24,BLR,PNQ,A321neo,2026-06-24 20:05:00,2026-06-24 20:23:00,2026-06-24 22:36:00,2026-06-24 22:50:00,18.0,Operated,218,220,0.9909,Wednesday,2026-06,20,Peak,0.0,BLR-PNQ,Bengaluru,South,Pune,West,Kempegowda International,India,Pune International,India,Airbus A321neo,4,Narrow-body,2026,6,June,2026-06,Q2,24,3,Weekday,1,0,0
FLT-20260624-005,AI0135,2026-06-24,13,BOM,HYD,A320-200,2026-06-24 06:35:00,2026-06-24 06:43:00,2026-06-24 08:48:00,2026-06-24 08:50:00,8.0,Operated,135,180,0.75,Wednesday,2026-06,6,Off-Peak,1.0,BOM-HYD,Mumbai,West,Hyderabad,South,Chhatrapati Shivaji Maharaj International,India,Rajiv Gandhi International,India,Airbus A320-200,8,Narrow-body,2026,6,June,2026-06,Q2,24,3,Weekday,1,0,1
FLT-20260624-006,AI0356,2026-06-24,35,HYD,DEL,A330-300,2026-06-24 14:15:00,2026-06-24 14:19:00,2026-06-24 16:58:00,2026-06-24 17:13:00,4.0,Operated,251,300,0.8367,Wednesday,2026-06,14,Off-Peak,1.0,HYD-DEL,Hyderabad,South,Delhi,North,Rajiv Gandhi International,India,Indira Gandhi International,India,Airbus A330-300,12,Wide-body,2026,6,June,2026-06,Q2,24,3,Weekday,1,0,1
FLT-20260624-007,AI0187,2026-06-24,18,BOM,AMD,A320neo,2026-06-24 11:40:00,2026-06-24 11:50:00,2026-06-24 14:34:00,2026-06-24 14:49:00,10.0,Operated,178,186,0.957,Wednesday,2026-06,11,Off-Peak,1.0,BOM-AMD,Mumbai,West,Ahmedabad,West,Chhatrapati Shivaji Maharaj International,India,Sardar Vallabhbhai Patel International,India,Airbus A320neo,5,Narrow-body,2026,6,June,2026-06,Q2,24,3,Weekday,1,0,1
FLT-20260624-008,AI0198,2026-06-24,19,BOM,JAI,A320neo,2026-06-24 23:25:00,2026-06-24 23:40:00,2026-06-25 02:39:00,2026-06-25 02:58:00,15.0,Operated,166,186,0.8925,Wednesday,2026-06,23,Off-Peak,1.0,BOM-JAI,Mumbai,West,Jaipur,North,Chhatrapati Shivaji Maharaj International,India,Jaipur International,India,Airbus A320neo,5,Narrow-body,2026,6,June,2026-06,Q2,24,3,Weekday,1,0,1
FLT-20260624-009,AI0541,2026-06-24,54,HYD,NAG,A330-300,2026-06-24 21:40:00,2026-06-24 21:48:00,2026-06-24 23:26:00,2026-06-24 23:33:00,8.0,Operated,184,300,0.6133,Wednesday,2026-06,21,Peak,1.0,HYD-NAG,Hyderabad,South,Nagpur,Central,Rajiv Gandhi International,India,Dr. Babasaheb Ambedkar International,India,Airbus A330-300,12,Wide-body,2026,6,June,2026-06,Q2,24,3,Weekday,1,0,1
FLT-20260624-010,AI0372,2026-06-24,37,CCU,GAU,A321neo,2026-06-24 23:55:00,2026-06-25 00:02:00,2026-06-25 02:08:00,2026-06-25 02:08:00,7.0,Operated,144,220,0.6545,Wednesday,2026-06,23,Off-Peak,1.0,CCU-GAU,Kolkata,East,Guwahati,East,Netaji Subhas Chandra Bose International,India,Lokpriya Gopinath Bordoloi International,India,Airbus A321neo,4,Narrow-body,2026,6,June,2026-06,Q2,24,3,Weekday,1,0,1
